,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
23,true,2021-05-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050921006840'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050921006840?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2021.03.053,https://api.elsevier.com/content/article/pii/S1877050921006840,Federated Learning for Distributed Reasoning on Edge Computing,Ramin Firouzi,Procedia Computer Science,184,2021-12-31,419,10.1016/j.procs.2021.03.053,True,S1877050921006840,"{'author': [{'$': 'Ramin Firouzi'}, {'$': 'Rahim Rahmani'}, {'$': 'Theo Kanter'}]}",427
24,true,2020-05-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800919314466'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800919314466?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2020.106706,https://api.elsevier.com/content/article/pii/S0921800919314466,Causal Effect of Time-Use Behavior on Residential Energy Consumption in China,Biying Yu,Ecological Economics,175,2020-09-30,106706,10.1016/j.ecolecon.2020.106706,False,S0921800919314466,"{'author': [{'$': 'Biying Yu'}, {'$': 'Xiaojuan Yang'}, {'$': 'Jinxiao Tan'}]}",
0,true,2021-05-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0960148121007874'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0960148121007874?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.renene.2021.05.104,https://api.elsevier.com/content/article/pii/S0960148121007874,Evaluating strategies for renewable energy development in Rwanda: An integrated SWOT – ISM analysis,Marie Claire Mukeshimana,Renewable Energy,176,2021-10-31,402,10.1016/j.renene.2021.05.104,False,S0960148121007874,"{'author': [{'$': 'Marie Claire Mukeshimana'}, {'$': 'Zhen-Yu Zhao'}, {'$': 'Jean Pierre Nshimiyimana'}]}",414
1,true,2019-08-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0142061519309858'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0142061519309858?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2019.105463,https://api.elsevier.com/content/article/pii/S0142061519309858,Control of a population of battery energy storage systems for frequency response,Zeyad Assi Obaid,International Journal of Electrical Power & Energy Systems,115,2020-02-29,105463,10.1016/j.ijepes.2019.105463,False,S0142061519309858,"{'author': [{'$': 'Zeyad Assi Obaid'}, {'$': 'L. M. Cipcigan'}, {'$': 'Saif Sabah Sami'}]}",
2,true,2019-12-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2213138819305703'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2213138819305703?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.seta.2019.100602,https://api.elsevier.com/content/article/pii/S2213138819305703,Fuzzy-based scheduling of wind integrated multi-energy systems under multiple uncertainties,Mohammad Mohammadi,Sustainable Energy Technologies and Assessments,37,2020-02-29,100602,10.1016/j.seta.2019.100602,False,S2213138819305703,"{'author': [{'$': 'Mohammad Mohammadi'}, {'$': 'Younes Noorollahi'}, {'$': 'Behnam Mohammadi-ivatloo'}]}",
3,true,2020-08-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261920312290'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261920312290?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2020.115739,https://api.elsevier.com/content/article/pii/S0306261920312290,COVID-19: Impact analysis and recommendations for power sector operation,Rajvikram Madurai Elavarasan,Applied Energy,279,2020-12-01,115739,10.1016/j.apenergy.2020.115739,False,S0306261920312290,"{'author': [{'$': 'Rajvikram Madurai Elavarasan'}, {'$': 'GM Shafiullah'}, {'$': 'Umashankar Subramaniam'}]}",
4,true,2018-02-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128095973005241'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128095973005241?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-809597-3.00524-1,https://api.elsevier.com/content/article/pii/B9780128095973005241,5.10 Wireless Technologies in Energy Management,Imran Amin,Comprehensive Energy Systems,5,2018-12-31,389,10.1016/B978-0-12-809597-3.00524-1,False,B9780128095973005241,"{'author': [{'$': 'Imran Amin'}, {'$': 'Atif Saeed'}]}",422
5,true,2019-07-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S030626191931164X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S030626191931164X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2019.113490,https://api.elsevier.com/content/article/pii/S030626191931164X,A hierarchical charging control of plug-in electric vehicles with simple flexibility model,Di Wu,Applied Energy,253,2019-11-01,113490,10.1016/j.apenergy.2019.113490,False,S030626191931164X,"{'author': [{'$': 'Di Wu'}, {'$': 'Nikitha Radhakrishnan'}, {'$': 'Sen Huang'}]}",
6,true,2020-11-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128217245000015'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128217245000015?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-821724-5.00001-5,https://api.elsevier.com/content/article/pii/B9780128217245000015,13: Demand-side management,Alain Aoun,Hybrid Renewable Energy Systems and Microgrids,,2021-12-31,463,10.1016/B978-0-12-821724-5.00001-5,False,B9780128217245000015,"{'author': [{'$': 'Alain Aoun'}, {'$': 'Mazen Ghandour'}, {'$': 'Hussein Ibrahim'}]}",490
7,true,2017-01-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0957178716303642'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0957178716303642?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jup.2016.12.001,https://api.elsevier.com/content/article/pii/S0957178716303642,Exploring options for a 100% renewable energy system in Mauritius by 2050,A. Khoodaruth,Utilities Policy,44,2017-02-28,38,10.1016/j.jup.2016.12.001,False,S0957178716303642,"{'author': [{'$': 'A. Khoodaruth'}, {'$': 'V. Oree'}, {'$': 'Woodrow W. Clark'}]}",49
8,true,2018-08-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421518305111'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421518305111?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2018.08.002,https://api.elsevier.com/content/article/pii/S0301421518305111,Improving the energy efficiency of the New Zealand economy: A policy comparison with other renewable-rich countries,Piyush Verma,Energy Policy,122,2018-11-30,506,10.1016/j.enpol.2018.08.002,False,S0301421518305111,"{'author': [{'$': 'Piyush Verma'}, {'$': 'Nitish Patel'}, {'$': 'Alan C. Brent'}]}",517
9,true,2020-05-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0921800919314466'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0921800919314466?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecolecon.2020.106706,https://api.elsevier.com/content/article/pii/S0921800919314466,Causal Effect of Time-Use Behavior on Residential Energy Consumption in China,Biying Yu,Ecological Economics,175,2020-09-30,106706,10.1016/j.ecolecon.2020.106706,False,S0921800919314466,"{'author': [{'$': 'Biying Yu'}, {'$': 'Xiaojuan Yang'}, {'$': 'Jinxiao Tan'}]}",
10,true,2018-02-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352484717300616'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352484717300616?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egyr.2017.11.002,https://api.elsevier.com/content/article/pii/S2352484717300616,Power systems big data analytics: An assessment of paradigm shift barriers and prospects,Hossein Akhavan-Hejazi,Energy Reports,4,2018-11-30,91,10.1016/j.egyr.2017.11.002,True,S2352484717300616,"{'author': [{'$': 'Hossein Akhavan-Hejazi'}, {'$': 'Hamed Mohsenian-Rad'}]}",100
11,true,2017-01-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032117300795'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032117300795?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2017.01.069,https://api.elsevier.com/content/article/pii/S1364032117300795,Integrated renewable electricity generation considering uncertainties: The UK roadmap to 50% power generation from wind and solar energies,Mahdi Sharifzadeh,Renewable and Sustainable Energy Reviews,72,2017-05-31,385,10.1016/j.rser.2017.01.069,False,S1364032117300795,"{'author': [{'$': 'Mahdi Sharifzadeh'}, {'$': 'Helena Lubiano-Walochik'}, {'$': 'Nilay Shah'}]}",398
12,true,2020-09-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128157817000056'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128157817000056?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815781-7.00005-6,https://api.elsevier.com/content/article/pii/B9780128157817000056,3.31: Trends and Impact of Nanotechnology in Agro-Food Sector,C. Anandharamakrishnan,Innovative Food Processing Technologies,,2021-12-31,523,10.1016/B978-0-12-815781-7.00005-6,False,B9780128157817000056,{'author': 'C. Anandharamakrishnan'},531
13,true,2021-01-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0141933121001472'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0141933121001472?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.micpro.2021.103970,https://api.elsevier.com/content/article/pii/S0141933121001472,Energy-saving design of civil engineering buildings based on FPGA and embedded system,Xianbo Zhang,Microprocessors and Microsystems,83,2021-06-30,103970,10.1016/j.micpro.2021.103970,False,S0141933121001472,{'author': 'Xianbo Zhang'},
14,true,2021-11-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S235248472101115X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S235248472101115X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egyr.2021.10.096,https://api.elsevier.com/content/article/pii/S235248472101115X,Condensation effects on energy performance of building window systems,Qiuhua Duan,Energy Reports,7,2021-11-30,7345,10.1016/j.egyr.2021.10.096,True,S235248472101115X,"{'author': [{'$': 'Qiuhua Duan'}, {'$': 'Laura Hinkle'}, {'$': 'Ali Memari'}]}",7357
15,true,2019-09-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2211467X19301026'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2211467X19301026?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.esr.2019.100409,https://api.elsevier.com/content/article/pii/S2211467X19301026,"Energy and the military: Convergence of security, economic, and environmental decision-making",Constantine Samaras,Energy Strategy Reviews,26,2019-11-30,100409,10.1016/j.esr.2019.100409,True,S2211467X19301026,"{'author': [{'$': 'Constantine Samaras'}, {'$': 'William J. Nuttall'}, {'$': 'Morgan Bazilian'}]}",
16,true,2020-01-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652620303176'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652620303176?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2020.120270,https://api.elsevier.com/content/article/pii/S0959652620303176,Experimental results of electric vehicles effects on low voltage grids,Yuwei Zou,Journal of Cleaner Production,255,2020-05-10,120270,10.1016/j.jclepro.2020.120270,False,S0959652620303176,"{'author': [{'$': 'Yuwei Zou'}, {'$': 'Junfeng Zhao'}, {'$': 'Akbar Tohidi'}]}",
17,true,2019-11-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128185674000302'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128185674000302?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-818567-4.00030-2,https://api.elsevier.com/content/article/pii/B9780128185674000302,Chapter 1: Energy and behaviour: Challenges of a low-carbon future,Marta Lopes,Energy and Behaviour,,2020-12-31,1,10.1016/B978-0-12-818567-4.00030-2,False,B9780128185674000302,"{'author': [{'$': 'Marta Lopes'}, {'$': 'Carlos Henggeler Antunes'}, {'$': 'Kathryn B. Janda'}]}",15
18,true,2019-07-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128170120000384'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128170120000384?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-817012-0.00038-4,https://api.elsevier.com/content/article/pii/B9780128170120000384,Chapter Twenty-Three: Sustainable electricity management beyond generation,Nikolay Belyakov,Sustainable Power Generation,,2019-12-31,539,10.1016/B978-0-12-817012-0.00038-4,False,B9780128170120000384,{'author': 'Nikolay Belyakov'},563
19,true,2020-03-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0920548919300868'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0920548919300868?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.csi.2020.103433,https://api.elsevier.com/content/article/pii/S0920548919300868,Factory Communications at the Dawn of the Fourth Industrial Revolution,Claudio Zunino,Computer Standards & Interfaces,71,2020-08-31,103433,10.1016/j.csi.2020.103433,False,S0920548919300868,"{'author': [{'$': 'Claudio Zunino'}, {'$': 'Adriano Valenzano'}, {'$': 'Stig Petersen'}]}",
20,true,2018-11-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1876610218308014'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1876610218308014?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2018.09.256,https://api.elsevier.com/content/article/pii/S1876610218308014,Research and Application of Energy Consumption Benchmarking Method for Public Buildings Based on Actual Energy Consumption,Sun Dongmei,Energy Procedia,152,2018-10-31,475,10.1016/j.egypro.2018.09.256,True,S1876610218308014,{'author': 'Sun Dongmei'},483
21,true,2015-08-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1876610215009996'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1876610215009996?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2015.07.231,https://api.elsevier.com/content/article/pii/S1876610215009996,The Impact of the Energy Performance Improvement of Historic Buildings on the Environmental Sustainability,A. Magrini,Energy Procedia,75,2015-08-31,1399,10.1016/j.egypro.2015.07.231,True,S1876610215009996,"{'author': [{'$': 'A. Magrini'}, {'$': 'G. Franco'}, {'$': 'M. Guerrini'}]}",1405
22,true,2020-09-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352186420314449'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352186420314449?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.eti.2020.101144,https://api.elsevier.com/content/article/pii/S2352186420314449,A trust analysis scheme for vehicular networks within IoT-oriented Green City,Geetanjali Rathee,Environmental Technology & Innovation,20,2020-11-30,101144,10.1016/j.eti.2020.101144,False,S2352186420314449,"{'author': [{'$': 'Geetanjali Rathee'}, {'$': 'Naveen Jaglan'}, {'$': 'Varun G. Menon'}]}",
23,true,2020-12-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352864820302893'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352864820302893?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.dcan.2020.12.002,https://api.elsevier.com/content/article/pii/S2352864820302893,Deep learning for the internet of things: Potential benefits and use-cases,Tausifa Jan Saleem,Digital Communications and Networks,,2020-12-08,,10.1016/j.dcan.2020.12.002,True,S2352864820302893,"{'author': [{'$': 'Tausifa Jan Saleem'}, {'$': 'Mohammad Ahsan Chishti'}]}",
24,true,2002-04-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0024630194902089'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0024630194902089?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0024-6301(94)90208-9,https://api.elsevier.com/content/article/pii/0024630194902089,Quality in services: The ‘softer’ side is ‘harder’ (and smarter),Sandra Vandermerwe,Long Range Planning,27,1994-04-30,45,10.1016/0024-6301(94)90208-9,False,0024630194902089,{'author': 'Sandra Vandermerwe'},56
0,true,2018-07-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421518304610'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421518304610?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2018.07.013,https://api.elsevier.com/content/article/pii/S0301421518304610,Differentiating ‘the user’ in DSR: Developing demand side response in advanced economies,Murray Goulden,Energy Policy,122,2018-11-30,176,10.1016/j.enpol.2018.07.013,True,S0301421518304610,"{'author': [{'$': 'Murray Goulden'}, {'$': 'Alexa Spence'}, {'$': 'Caroline Leygue'}]}",185
