,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
15,true,2003-02-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0165116187900574'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0165116187900574?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0165-1161(87)90057-4,https://api.elsevier.com/content/article/pii/0165116187900574,Internal standards for survival: increasing the accuracy for human cell mutation assays,R. L. Kersch,Mutation Research/Environmental Mutagenesis and Related Subjects,182,1987-04-30,83,97,10.1016/0165-1161(87)90057-4,False,0165116187900574,"{'author': [{'$': 'R. L. Kersch'}, {'$': 'W. G. Thilly'}]}"
16,true,2004-09-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0026057604823602'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0026057604823602?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0026-0576(04)82360-2,https://api.elsevier.com/content/article/pii/S0026057604823602,SUR/FIN 2004 Exhibitors,,Metal Finishing,102,2004-06-30,26,64,10.1016/S0026-0576(04)82360-2,False,S0026057604823602,
17,true,2003-03-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0022098188901748'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0022098188901748?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-0981(88)90174-8,https://api.elsevier.com/content/article/pii/0022098188901748,Experimental predation by sticklebacks on larval mackerel and protection of fish larvae by Zooplankton alternative prey,Joan C. Kean-Howie,Journal of Experimental Marine Biology and Ecology,124,1988-12-30,239,259,10.1016/0022-0981(88)90174-8,False,0022098188901748,"{'author': [{'$': 'Joan C. Kean-Howie'}, {'$': 'Sifford Pearre'}, {'$': 'Lloyd M. Dickie'}]}"
18,true,2003-04-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0169809594900159'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0169809594900159?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0169-8095(94)90015-9,https://api.elsevier.com/content/article/pii/0169809594900159,A study of microphysical processes in the 2 August 1981 CCOPE supercell storm,Daniel E. Johnson,Atmospheric Research,33,1994-06-08,93,123,10.1016/0169-8095(94)90015-9,False,0169809594900159,"{'author': [{'$': 'Daniel E. Johnson'}, {'$': 'Pao K. Wang'}, {'$': 'Jerry M. Straka'}]}"
19,true,2003-10-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0301622682900690'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0301622682900690?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-6226(82)90069-0,https://api.elsevier.com/content/article/pii/0301622682900690,IV. Pigs,A. Aumaitre,Livestock Production Science,9,1982-04-30,127,161,10.1016/0301-6226(82)90069-0,False,0301622682900690,"{'author': [{'$': 'A. Aumaitre'}, {'$': 'W. Sybesma'}, {'$': 'S. Zivkovic'}]}"
20,true,1999-06-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/037877889500954X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/037877889500954X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-7788(95)00954-X,https://api.elsevier.com/content/article/pii/037877889500954X,Day-lighting of underground spaces: design rules,B. Bouchet,Energy and Buildings,23,1996-03-31,293,298,10.1016/0378-7788(95)00954-X,False,037877889500954X,"{'author': [{'$': 'B. Bouchet'}, {'$': 'M. Fontoynont'}]}"
21,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444869319500195'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444869319500195?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-86931-9.50019-5,https://api.elsevier.com/content/article/pii/B9780444869319500195,NONLINEAR OPTICS AND PLASMA-INDUCED BISTABILITY IN CdS,C. KLINGSHIRN,High Excitation and Short Pulse Phenomena,,1985-12-31,188,203,10.1016/B978-0-444-86931-9.50019-5,False,B9780444869319500195,"{'author': [{'$': 'C. KLINGSHIRN'}, {'$': 'K. BOHNERT'}, {'$': 'K. KEMPF'}]}"
22,true,2002-07-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0308597X86900540'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0308597X86900540?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0308-597X(86)90054-0,https://api.elsevier.com/content/article/pii/0308597X86900540,Local-level management and the commons problem: A comparative study of Turkish coastal fisheries,Fikret Berkes,Marine Policy,10,1986-07-31,215,229,10.1016/0308-597X(86)90054-0,False,0308597X86900540,{'author': 'Fikret Berkes'}
23,true,2003-06-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1087184503000781'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1087184503000781?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1087-1845(03)00078-1,https://api.elsevier.com/content/article/pii/S1087184503000781,Gene expression and EST analyses of <ce:italic>Ustilago maydis</ce:italic> germinating teliospores,Nuno T. Sacadura,Fungal Genetics and Biology,40,2003-10-31,47,64,10.1016/S1087-1845(03)00078-1,False,S1087184503000781,"{'author': [{'$': 'Nuno T. Sacadura'}, {'$': 'Barry J. Saville'}]}"
24,true,2006-01-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0010218071801657'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0010218071801657?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0010-2180(71)80165-7,https://api.elsevier.com/content/article/pii/S0010218071801657,On the surface and thernal effects on hydrogen oxidation,K. K. Foo,Combustion and Flame,17,1971-10-31,223,235,10.1016/S0010-2180(71)80165-7,False,S0010218071801657,"{'author': [{'$': 'K. K. Foo'}, {'$': 'C. H. Yang'}]}"
0,true,2003-05-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/000862237090014X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/000862237090014X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0008-6223(70)90014-X,https://api.elsevier.com/content/article/pii/000862237090014X,The influence of polymer structure on the conversion of synthetic resins to carbon-coke,H. A Mackay,Carbon,8,1970-10-31,517,526,10.1016/0008-6223(70)90014-X,False,000862237090014X,{'author': 'H. A Mackay'}
1,true,2001-10-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0021967301903164'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0021967301903164?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0021-9673(01)90316-4,https://api.elsevier.com/content/article/pii/S0021967301903164,Liquid chromatography on silica using mobile phases containing tetraalkylammonium hydroxides : I. General separation selectivity and behavior of typical polar compounds in fuels,J. B. Green,Journal of Chromatography A,358,1986-12-31,53,75,10.1016/S0021-9673(01)90316-4,False,S0021967301903164,{'author': 'J. B. Green'}
2,true,2010-04-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S002203028182694X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S002203028182694X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.3168/jds.S0022-0302(81)82694-X,https://api.elsevier.com/content/article/pii/S002203028182694X,Microbial Rumen Fermentation,James B. Russell,Journal of Dairy Science,64,1981-06-30,1153,1169,10.3168/jds.S0022-0302(81)82694-X,True,S002203028182694X,"{'author': [{'$': 'James B. Russell'}, {'$': 'Robert B. Hespell'}]}"
3,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444829788500798'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444829788500798?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-82978-8.50079-8,https://api.elsevier.com/content/article/pii/B9780444829788500798,FEL options for power beaming,K. -J. Kim,Free Electron Lasers 1997,,1998-12-31,380,385,10.1016/B978-0-444-82978-8.50079-8,False,B9780444829788500798,"{'author': [{'$': 'K. -J. Kim'}, {'$': 'A. A. Zholents'}, {'$': 'N. A. Vinokurov'}]}"
4,true,2011-01-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0377221797002464'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0377221797002464?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0377-2217(97)00246-4,https://api.elsevier.com/content/article/pii/S0377221797002464,A weight-assessing method with habitual domains,Gwo-Hshiung Tzeng,European Journal of Operational Research,110,1998-10-16,342,367,10.1016/S0377-2217(97)00246-4,False,S0377221797002464,"{'author': [{'$': 'Gwo-Hshiung Tzeng'}, {'$': 'Ting-Yu Chen'}, {'$': 'Jih-Chang Wang'}]}"
5,true,2007-08-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0026057607801486'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0026057607801486?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0026-0576(07)80148-6,https://api.elsevier.com/content/article/pii/S0026057607801486,Corrosion-resistant and protective properties of amorphous nickel-phosphorous coatings,Iliya Gadzhov,Metal Finishing,105,2007-06-30,33,70,10.1016/S0026-0576(07)80148-6,False,S0026057607801486,"{'author': [{'$': 'Iliya Gadzhov'}, {'$': 'Rossitsa Mantcheva'}, {'$': 'Kostadin Kanchev'}]}"
6,true,2003-04-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0010854597901338'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0010854597901338?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0010-8545(97)90133-8,https://api.elsevier.com/content/article/pii/S0010854597901338,Vibrational coupling effects in the resonance Raman spectra of O<ce:inf loc=post>2</ce:inf> adducts of heme proteins and model compounds,Leonard M. Proniewicz,Coordination Chemistry Reviews,161,1997-05-31,81,127,10.1016/S0010-8545(97)90133-8,False,S0010854597901338,"{'author': [{'$': 'Leonard M. Proniewicz'}, {'$': 'James R. Kincaid'}]}"
7,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780124362550500204'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780124362550500204?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-436255-0.50020-4,https://api.elsevier.com/content/article/pii/B9780124362550500204,INDEX,,Handbook of Radioactivity Analysis,,1998-12-31,757,771,10.1016/B978-0-12-436255-0.50020-4,False,B9780124362550500204,
8,true,2004-03-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0002961091911208'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0002961091911208?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0002-9610(91)91120-8,https://api.elsevier.com/content/article/pii/0002961091911208,Pharmacologic approach to tissue injury mediated by free radicals and other reactive oxygen metabolites,Patrick M. Reilly,The American Journal of Surgery,161,1991-04-30,488,503,10.1016/0002-9610(91)91120-8,False,0002961091911208,"{'author': [{'$': 'Patrick M. Reilly'}, {'$': 'Henry J. Schiller'}, {'$': 'Gregory B. Bulkley'}]}"
9,true,2002-10-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0029554X60901026'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0029554X60901026?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0029-554X(60)90102-6,https://api.elsevier.com/content/article/pii/0029554X60901026,A high temperature sputtering ion source for a laboratory isotope separator,W. L. Rautenbach,Nuclear Instruments and Methods,9,1960-11-30,199,211,10.1016/0029-554X(60)90102-6,False,0029554X60901026,{'author': 'W. L. Rautenbach'}
10,true,2002-09-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0370157380901726'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0370157380901726?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0370-1573(80)90172-6,https://api.elsevier.com/content/article/pii/0370157380901726,The Merk J experiment,,Physics Reports,63,1980-09-30,342,364,10.1016/0370-1573(80)90172-6,False,0370157380901726,
11,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780125447928500127'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780125447928500127?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-544792-8.50012-7,https://api.elsevier.com/content/article/pii/B9780125447928500127,8: Amphibia,DIANNE B. SEALE,Bivalvia Through Reptilia,,1987-12-31,467,552,10.1016/B978-0-12-544792-8.50012-7,False,B9780125447928500127,{'author': 'DIANNE B. SEALE'}
12,true,2002-10-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0375947471902971'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0375947471902971?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0375-9474(71)90297-1,https://api.elsevier.com/content/article/pii/0375947471902971,"Fission fragment K x-ray emission and nuclear charge distribution for thermal neutron fission of <ce:sup loc=pre>233</ce:sup>U, <ce:sup loc=pre>235</ce:sup>U, <ce:sup loc=pre>239</ce:sup>Pu and spontaneous fission of <ce:sup loc=pre>252</ce:sup>Cf",W. Reisdorf,Nuclear Physics A,177,1971-12-20,337,378,10.1016/0375-9474(71)90297-1,False,0375947471902971,"{'author': [{'$': 'W. Reisdorf'}, {'$': 'J. P. Unik'}, {'$': 'L. E. Glendenin'}]}"
13,true,2004-04-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042682283904841'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042682283904841?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-6822(83)90484-1,https://api.elsevier.com/content/article/pii/0042682283904841,Tumorigenicity of SV40-transformed human and monkey cells in immunodeficient mice,Patricia Kahn,Virology,126,1983-04-15,348,360,10.1016/0042-6822(83)90484-1,False,0042682283904841,"{'author': [{'$': 'Patricia Kahn'}, {'$': 'William C. Topp'}, {'$': 'Seung-il Shin'}]}"
14,true,2003-07-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0956053X9390016P'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0956053X9390016P?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0956-053X(93)90016-P,https://api.elsevier.com/content/article/pii/0956053X9390016P,Cement clinker: An environmental sink for residues from hazardous waste treatment in cement kilns,Edward W. Kleppinger,Waste Management,13,1993-12-31,553,572,10.1016/0956-053X(93)90016-P,False,0956053X9390016P,{'author': 'Edward W. Kleppinger'}
15,true,2004-01-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0065216401490095'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0065216401490095?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0065-2164(01)49009-5,https://api.elsevier.com/content/article/pii/S0065216401490095,Biodiversity of acidophilic prokaryotes,Kevin B Hallberg,Advances in Applied Microbiology,49,2001-12-31,37,84,10.1016/S0065-2164(01)49009-5,False,S0065216401490095,"{'author': [{'$': 'Kevin B Hallberg'}, {'$': 'D Barrie Johnson'}]}"
16,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780125090025500100'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780125090025500100?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-509002-5.50010-0,https://api.elsevier.com/content/article/pii/B9780125090025500100,Chapter 2: Field Dispersal of Soft Rot Bacteria,M. D. HARRISON,Phytopathogenic Prokaryotes,,1982-12-31,31,53,10.1016/B978-0-12-509002-5.50010-0,False,B9780125090025500100,"{'author': [{'$': 'M. D. HARRISON'}, {'$': 'J. W. BREWER'}]}"
17,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444818898500237'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444818898500237?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-81889-8.50023-7,https://api.elsevier.com/content/article/pii/B9780444818898500237,In–situ Characterization of AlGaAs/GaAs Quantum Well Interfaces by Photoluminescence Surface State Spectroscopy,Toshiya Saitoh,Control of Semiconductor Interfaces,,1994-12-31,109,114,10.1016/B978-0-444-81889-8.50023-7,False,B9780444818898500237,"{'author': [{'$': 'Toshiya Saitoh'}, {'$': 'Takayuki Sawada'}, {'$': 'Hideki Hasegawa'}]}"
18,true,2004-02-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0002870365902231'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0002870365902231?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0002-8703(65)90223-1,https://api.elsevier.com/content/article/pii/0002870365902231,Some unanswered questions concerning enlargement and failure of the heart: Grady Reddick memorial lecture,Tinsley R. Harrison,American Heart Journal,69,1965-01-31,100,115,10.1016/0002-8703(65)90223-1,False,0002870365902231,{'author': 'Tinsley R. Harrison'}
19,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780124340664500205'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780124340664500205?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-434066-4.50020-5,https://api.elsevier.com/content/article/pii/B9780124340664500205,STOCHASTIC SIMULATION OF INTERWELL-SCALE HETEROGENEITY FOR IMPROVED PREDICTION OF SWEEP EFFICIENCY IN A CARBONATE RESERVOIR,Graham E. Fogg,Reservoir Characterization II,,1991-12-31,355,381,10.1016/B978-0-12-434066-4.50020-5,False,B9780124340664500205,"{'author': [{'$': 'Graham E. Fogg'}, {'$': 'F. Jerry Lucia'}, {'$': 'R. K. Senger'}]}"
