,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:coverDate,prism:doi,openaccess,pii,authors,prism:volume,prism:startingPage,prism:endingPage
6,true,1999-02-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0011227596807673'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0011227596807673?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0011-2275(96)80767-3,https://api.elsevier.com/content/article/pii/0011227596807673,Thermodynamic analysis of extraction processes for the utilization of LNG cold energy,G. S. Lee,Cryogenics,1996-12-31,10.1016/0011-2275(96)80767-3,False,0011227596807673,"{'author': [{'$': 'G. S. Lee'}, {'$': 'Y. S. Chang'}, {'$': 'S. T. Ro'}]}",36,35,40
7,true,2007-09-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780080438658500386'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780080438658500386?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-008043865-8/50038-6,https://api.elsevier.com/content/article/pii/B9780080438658500386,Chapter 38: Switchable Glazing with a Large Dynamic Range in Total Solar Energy Transmittance (g value),Helen Rose Wilson,World Renewable Energy Congress VI,2000-12-31,10.1016/B978-008043865-8/50038-6,False,B9780080438658500386,"{'author': [{'$': 'Helen Rose Wilson'}, {'$': 'Andreas Georg'}, {'$': 'Peter Nitz'}]}",,195,200
8,true,1999-05-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/1359431195000909'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/1359431195000909?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/1359-4311(95)00090-9,https://api.elsevier.com/content/article/pii/1359431195000909,Proposed energy-efficient air-conditioning system using liquid desiccant,Adnan A. Kinsara,Applied Thermal Engineering,1996-10-31,10.1016/1359-4311(95)00090-9,False,1359431195000909,"{'author': [{'$': 'Adnan A. Kinsara'}, {'$': 'Moustafa M. Elsayed'}, {'$': 'Omar M. Al-Rabghi'}]}",16,791,806
9,true,2007-09-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780125643702500131'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780125643702500131?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-012564370-2/50013-1,https://api.elsevier.com/content/article/pii/B9780125643702500131,11: Energy from Alcohol,MJ Haas,Comprehensive Handbook of Alcohol Related Pathology,2005-12-31,10.1016/B978-012564370-2/50013-1,False,B9780125643702500131,{'author': 'MJ Haas'},1,121,133
10,true,1998-05-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0020025594000719'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0020025594000719?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0020-0255(94)00071-9,https://api.elsevier.com/content/article/pii/0020025594000719,On measures of information energy,P. K. Bhatia,Information Sciences,1997-04-30,10.1016/0020-0255(94)00071-9,False,0020025594000719,{'author': 'P. K. Bhatia'},97,233,240
11,true,2000-03-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/016788099400546Q'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/016788099400546Q?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0167-8809(94)00546-Q,https://api.elsevier.com/content/article/pii/016788099400546Q,Energy analysis of tillage and herbicide inputs in alternative weed management systems,D. R. Clements,"Agriculture, Ecosystems & Environment",1995-02-28,10.1016/0167-8809(94)00546-Q,False,016788099400546Q,"{'author': [{'$': 'D. R. Clements'}, {'$': 'S. F. Weise'}, {'$': 'C. J. Swanton'}]}",52,119,128
12,true,2005-05-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140670105807258'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140670105807258?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0140-6701(05)80725-8,https://api.elsevier.com/content/article/pii/S0140670105807258,05/00722 Energy and exergy efficiencies of a solar box-cooker,,Fuel and Energy Abstracts,2005-03-31,10.1016/S0140-6701(05)80725-8,False,S0140670105807258,,46,106,
13,true,2006-08-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140670106819892'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140670106819892?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0140-6701(06)81989-2,https://api.elsevier.com/content/article/pii/S0140670106819892,"06/01983 Ecological optimization of an irreversible Ericsson cryogenic refrigerator cycle: Tyagi, S. K. et al. International Journal of Energy Research, 2005, 29, (13), 1191–1204",,Fuel and Energy Abstracts,2006-07-31,10.1016/S0140-6701(06)81989-2,False,S0140670106819892,,47,298,
14,true,1999-03-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0169433296005259'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0169433296005259?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0169-4332(96)00525-9,https://api.elsevier.com/content/article/pii/0169433296005259,Photon energy dependence of synchrotron radiation induced growth suppression and initiation in Al chemical vapor deposition II. Surface analysis by Auger electron spectroscopy,Iwao Nishiyama,Applied Surface Science,1996-11-01,10.1016/0169-4332(96)00525-9,False,0169433296005259,"{'author': [{'$': 'Iwao Nishiyama'}, {'$': 'Fumihiko Uesugi'}]}",103,299,306
15,true,2000-03-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0168900295004041'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0168900295004041?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0168-9002(95)00404-1,https://api.elsevier.com/content/article/pii/0168900295004041,Conceptual design of a charged particle beam energy spectrometer utilizing transition radiation grating,X. Z. Qiu,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1995-09-11,10.1016/0168-9002(95)00404-1,False,0168900295004041,"{'author': [{'$': 'X. Z. Qiu'}, {'$': 'X. J. Wang'}, {'$': 'I. Ben-Zvi'}]}",363,520,525
16,true,2000-01-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/036054429400089L'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/036054429400089L?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0360-5442(94)00089-L,https://api.elsevier.com/content/article/pii/036054429400089L,"Findings from a low-energy, new commercial-buildings research and demonstration project",Mary Ann Piette,Energy,1995-06-30,10.1016/0360-5442(94)00089-L,False,036054429400089L,"{'author': [{'$': 'Mary Ann Piette'}, {'$': 'Bruce Nordman'}, {'$': 'Rick Diamond'}]}",20,471,482
17,true,2019-12-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S003257911940672X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S003257911940672X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1093/ps/76.9.1183,https://api.elsevier.com/content/article/pii/S003257911940672X,Responses of meat-type chickens to choice feeding of diets differing in protein and energy from hatch to market weight,PB Siegel,Poultry Science,1997-09-01,10.1093/ps/76.9.1183,True,S003257911940672X,"{'author': [{'$': 'PB Siegel'}, {'$': 'M Picard'}, {'$': 'PE Williams'}]}",76,1183,1192
18,true,1998-09-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0032591095030565'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0032591095030565?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0032-5910(95)03056-5,https://api.elsevier.com/content/article/pii/0032591095030565,Components of the surface free energy of low rank coals in the presence of n-alkanes,Bronisław Jańczuk,Powder Technology,1996-03-31,10.1016/0032-5910(95)03056-5,False,0032591095030565,"{'author': [{'$': 'Bronisław Jańczuk'}, {'$': 'Wiesław Wójcik'}, {'$': 'Jose Morales Bruque'}]}",86,229,238
19,true,2000-01-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0168900296005244'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0168900296005244?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0168-9002(96)00524-4,https://api.elsevier.com/content/article/pii/0168900296005244,Capture cross section measurements with a total energy BGO-detector,N. V Kornilov,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1996-09-11,10.1016/0168-9002(96)00524-4,False,0168900296005244,{'author': 'N. V Kornilov'},379,317,322
20,true,2003-07-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0301421587901637'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0301421587901637?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-4215(87)90163-7,https://api.elsevier.com/content/article/pii/0301421587901637,Policy issues in improving energy efficiency,T. W. Berrie,Energy Policy,1987-12-31,10.1016/0301-4215(87)90163-7,False,0301421587901637,{'author': 'T. W. Berrie'},15,529,533
21,true,2000-08-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0030401800008221'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0030401800008221?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0030-4018(00)00822-1,https://api.elsevier.com/content/article/pii/S0030401800008221,Transport of a single ion in an optical lattice: spatial diffusion and energy,Luca Perotti,Optics Communications,2000-09-01,10.1016/S0030-4018(00)00822-1,False,S0030401800008221,"{'author': [{'$': 'Luca Perotti'}, {'$': 'Vladimir Alekseev'}, {'$': 'Herbert Walther'}]}",183,73,94
22,true,2005-11-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022522300700407'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022522300700407?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1067/mtc.2000.106324,https://api.elsevier.com/content/article/pii/S0022522300700407,Effects of retrograde cardioplegia on myocardial perfusion and energy metabolism in immature porcine myocardium,Godwin Oriaku,The Journal of Thoracic and Cardiovascular Surgery,2000-06-30,10.1067/mtc.2000.106324,True,S0022522300700407,"{'author': [{'$': 'Godwin Oriaku'}, {'$': 'Bo Xiang'}, {'$': 'Ganghong Tian'}]}",119,1102,1109
23,true,2014-05-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0038092X14002126'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0038092X14002126?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.solener.2014.04.016,https://api.elsevier.com/content/article/pii/S0038092X14002126,Theoretical and experimental study on heat pipe cooled thermoelectric generators with water heating using concentrated solar thermal energy,Ashwin Date,Solar Energy,2014-07-31,10.1016/j.solener.2014.04.016,False,S0038092X14002126,"{'author': [{'$': 'Ashwin Date'}, {'$': 'Abhijit Date'}, {'$': 'Aliakbar Akbarzadeh'}]}",105,656,668
24,true,1999-11-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0032386196002248'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0032386196002248?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0032-3861(96)00224-8,https://api.elsevier.com/content/article/pii/0032386196002248,Configuration energy calculation of single-chain polystyrene glass sphere by the RIS-Monte Carlo method,Xianfeng Li,Polymer,1996-08-31,10.1016/0032-3861(96)00224-8,False,0032386196002248,"{'author': [{'$': 'Xianfeng Li'}, {'$': 'Xiaozhen Yang'}, {'$': 'Renyuan Qian'}]}",37,3929,3935
0,true,2000-07-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0370269395013032'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0370269395013032?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0370-2693(95)01303-2,https://api.elsevier.com/content/article/pii/0370269395013032,Casimir energy of a massive field in a genus-1 surface,K. Kirsten,Physics Letters B,1996-01-04,10.1016/0370-2693(95)01303-2,False,0370269395013032,"{'author': [{'$': 'K. Kirsten'}, {'$': 'E. Elizalde'}]}",365,72,78
1,true,1999-02-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0043164895068953'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0043164895068953?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0043-1648(95)06895-3,https://api.elsevier.com/content/article/pii/0043164895068953,Energy concept of the coefficient of friction,Z. Rymuza,Wear,1996-11-15,10.1016/0043-1648(95)06895-3,False,0043164895068953,{'author': 'Z. Rymuza'},199,187,196
2,true,2002-03-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0140988394900345'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0140988394900345?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0140-9883(94)90034-5,https://api.elsevier.com/content/article/pii/0140988394900345,The effects of energy taxes on the Kenyan economy: A CGE analysis,Haji Hatibu Haji Semboja,Energy Economics,1994-07-31,10.1016/0140-9883(94)90034-5,False,0140988394900345,{'author': 'Haji Hatibu Haji Semboja'},16,205,215
3,true,1999-11-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/030096299500040E'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/030096299500040E?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0300-9629(95)00040-E,https://api.elsevier.com/content/article/pii/030096299500040E,Effects of overfeeding of protein and energy by force feeding on hepatic microsomal mixed function oxidase system in broiler chickens,Kazuaki Takahashi,Comparative Biochemistry and Physiology Part A: Physiology,1995-07-31,10.1016/0300-9629(95)00040-E,False,030096299500040E,"{'author': [{'$': 'Kazuaki Takahashi'}, {'$': 'Jang Hee Park'}, {'$': 'Masaaki Horiguchi'}]}",111,379,384
4,true,2004-11-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/014919709500077W'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/014919709500077W?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0149-1970(95)00077-W,https://api.elsevier.com/content/article/pii/014919709500077W,A fuel cycle concept for self-consistent nuclear energy system,R Takagi,Progress in Nuclear Energy,1995-12-31,10.1016/0149-1970(95)00077-W,False,014919709500077W,"{'author': [{'$': 'R Takagi'}, {'$': 'H Matsuura'}, {'$': 'M Kawashimaf'}]}",29,471,476
5,true,1998-08-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0368204896800065'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0368204896800065?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0368-2048(96)80006-5,https://api.elsevier.com/content/article/pii/0368204896800065,Monte Carlo modelling of the backscattered electron spectra of silver at the 200 eV and 2 keV primary electron energies,K. Tőkési,Journal of Electron Spectroscopy and Related Phenomena,1995-12-29,10.1016/0368-2048(96)80006-5,False,0368204896800065,"{'author': [{'$': 'K. Tőkési'}, {'$': 'D. Varga'}, {'$': 'T. Mukoyama'}]}",76,427,432
6,true,2003-05-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0098135496000166'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0098135496000166?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0098-1354(96)00016-6,https://api.elsevier.com/content/article/pii/0098135496000166,Optimal energy integration in batch antibiotics manufacture,CHR. Boyadjiev,Computers & Chemical Engineering,1996-12-31,10.1016/0098-1354(96)00016-6,False,0098135496000166,"{'author': [{'$': 'CHR. Boyadjiev'}, {'$': 'B. Ivanov'}, {'$': 'N. Shah'}]}",20,s31,s36
7,true,1999-02-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/096014819688431X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/096014819688431X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0960-1481(96)88431-X,https://api.elsevier.com/content/article/pii/096014819688431X,"Biomass for energy, food and materials in an industrial society of 10 billion people",Göran Berndes,Renewable Energy,1996-12-31,10.1016/0960-1481(96)88431-X,False,096014819688431X,"{'author': [{'$': 'Göran Berndes'}, {'$': 'Stefan Wirsenius'}]}",9,926,929
8,true,2002-06-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0042207X02003159'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0042207X02003159?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0042-207X(02)00315-9,https://api.elsevier.com/content/article/pii/S0042207X02003159,Sensitivity of hydrogen plasma-treated SiO<ce:inf loc=post>2</ce:inf>/Si structures to high-energy electron irradiation,S Alexandrova,Vacuum,2002-12-24,10.1016/S0042-207X(02)00315-9,False,S0042207X02003159,"{'author': [{'$': 'S Alexandrova'}, {'$': 'S Kaschieva'}, {'$': 'A Szekeres'}]}",69,103,106
